Var1,Var2,cgmlst,SNP
DW485,DW376,100,259
DW486,DW376,287,1626
DW487,DW376,111,467
DW488,DW376,281,1809
DW489,DW376,305,1886
M2282,DW376,287,1796
M2300,DW376,286,1852
M2321,DW376,287,1765
M2341,DW376,285,1894
M30,DW376,276,1771
M6090,DW376,289,1815
M6151,DW376,289,1800
M6257,DW376,276,1860
M6270,DW376,294,1877
M6280,DW376,303,2006
M6282,DW376,204,1256
M6283,DW376,255,1429
M6284,DW376,288,1847
M6285,DW376,289,1941
M6286,DW376,276,1856
M6303,DW376,293,1899
M6312,DW376,287,1845
M6320,DW376,296,1997
M6327,DW376,283,1818
M6328,DW376,304,1894
M6475,DW376,271,1843
M6489,DW376,94,298
M6593,DW376,280,1715
M6604,DW376,280,1905
M6711,DW376,208,1059
M6713,DW376,282,1845
R32G,DW376,273,1784
TW10_5G,DW376,274,1789
TW10_6G,DW376,274,1786
TW48-5G,DW376,274,1785
UTMB_10G,DW376,274,1785
DW379,DW377,303,1881
DW380,DW377,295,1922
DW381,DW377,164,795
DW382,DW377,261,1486
DW383,DW377,202,1104
DW384,DW377,289,1937
DW385,DW377,165,873
DW387,DW377,299,1971
DW388,DW377,32,143
DW389,DW377,280,1779
DW390,DW377,288,1931
DW391,DW377,288,1943
DW392,DW377,289,1897
DW395,DW377,192,168
DW396,DW377,312,2208
DW397,DW377,283,1919
DW398,DW377,297,1987
DW401,DW377,262,1907
DW402,DW377,252,1506
DW405,DW377,291,1992
DW409,DW377,241,1305
DW410,DW377,281,1696
DW413,DW377,287,1868
DW414,DW377,257,1828
DW415,DW377,286,2000
DW418,DW377,277,1889
DW420,DW377,243,1213
DW423,DW377,258,1410
DW425,DW377,283,1849
DW427,DW377,286,1919
DW428,DW377,304,1957
DW429,DW377,297,2023
DW430,DW377,250,1388
DW432,DW377,229,1316
DW433,DW377,254,1642
DW434,DW377,163,868
DW435,DW377,169,840
DW436,DW377,297,1971
DW438,DW377,279,1902
DW439,DW377,164,792
DW441,DW377,249,1594
DW442,DW377,161,854
DW443,DW377,295,2016
DW444,DW377,289,1944
DW446,DW377,306,2186
DW448,DW377,285,1946
DW449,DW377,278,1852
DW450,DW377,225,1304
DW451,DW377,288,1882
DW452,DW377,241,1566
DW454,DW377,250,1507
DW456,DW377,276,1903
DW458,DW377,253,1384
DW460,DW377,304,2147
DW462,DW377,278,1930
DW463,DW377,286,1949
DW464,DW377,274,1830
DW481,DW377,256,1438
DW482,DW377,249,1584
DW483,DW377,154,830
DW484,DW377,285,1939
DW485,DW377,287,1859
DW486,DW377,306,1984
DW487,DW377,239,1880
DW488,DW377,277,1798
DW489,DW377,251,1483
M2282,DW377,160,829
M2300,DW377,153,805
M2321,DW377,218,1185
M2341,DW377,186,1044
M30,DW377,137,727
M6090,DW377,160,765
M6151,DW377,160,772
M6257,DW377,206,1212
M6270,DW377,168,815
M6280,DW377,284,1665
M6282,DW377,283,1948
M6283,DW377,290,2053
M6284,DW377,154,835
M6285,DW377,227,1497
M6286,DW377,276,1874
M6303,DW377,172,933
M6312,DW377,161,819
M6320,DW377,222,1428
M6327,DW377,154,802
M6328,DW377,174,817
M6475,DW377,214,1256
M6489,DW377,280,1936
M6593,DW377,200,1178
M6604,DW377,240,1655
M6711,DW377,291,2053
M6713,DW377,312,2268
R32G,DW377,135,783
TW10_5G,DW377,137,787
TW10_6G,DW377,136,785
TW48-5G,DW377,136,785
UTMB_10G,DW377,136,782
DW380,DW379,44,128
DW381,DW379,294,1893
DW382,DW379,294,1801
DW383,DW379,295,1898
DW384,DW379,278,1651
DW385,DW379,294,1941
DW387,DW379,264,1435
DW388,DW379,303,1874
DW389,DW379,277,1737
DW390,DW379,276,1669
DW391,DW379,276,1670
DW392,DW379,271,1623
DW395,DW379,266,1185
DW396,DW379,232,1294
DW397,DW379,268,1620
DW398,DW379,250,1559
DW401,DW379,263,1647
DW402,DW379,287,1804
DW405,DW379,207,1233
DW409,DW379,305,1607
DW410,DW379,276,1512
DW413,DW379,274,1615
DW414,DW379,247,1581
DW415,DW379,267,1502
DW418,DW379,288,1736
DW420,DW379,286,1780
DW423,DW379,295,1752
DW425,DW379,273,1606
DW427,DW379,277,1607
DW428,DW379,28,64
DW429,DW379,249,1549
DW430,DW379,298,1885
DW432,DW379,275,1775
DW433,DW379,302,1946
DW434,DW379,296,1951
DW435,DW379,293,1793
DW436,DW379,250,1553
DW438,DW379,276,1661
DW439,DW379,294,1869
DW441,DW379,304,2010
DW442,DW379,296,1921
DW443,DW379,234,1248
DW444,DW379,276,1653
DW446,DW379,223,1266
DW448,DW379,267,1610
DW449,DW379,235,1344
DW450,DW379,301,1836
DW451,DW379,276,1639
DW452,DW379,288,1730
DW454,DW379,284,1788
DW456,DW379,286,1744
DW458,DW379,299,1889
DW460,DW379,222,1268
DW462,DW379,275,1674
DW463,DW379,265,1640
DW464,DW379,227,1286
DW481,DW379,288,1756
DW482,DW379,307,1995
DW483,DW379,280,1918
DW484,DW379,270,1654
DW485,DW379,272,1605
DW486,DW379,127,508
DW487,DW379,228,1646
DW488,DW379,295,1898
DW489,DW379,316,1947
M2282,DW379,286,1796
M2300,DW379,280,1772
M2321,DW379,290,1739
M2341,DW379,283,1686
M30,DW379,274,1699
M6090,DW379,287,1783
M6151,DW379,287,1752
M6257,DW379,284,1798
M6270,DW379,294,1790
M6280,DW379,308,1905
M6282,DW379,273,1786
M6283,DW379,266,1654
M6284,DW379,291,1805
M6285,DW379,274,1691
M6286,DW379,273,1637
M6303,DW379,289,1783
M6312,DW379,285,1807
M6320,DW379,291,1936
M6327,DW379,283,1777
M6328,DW379,295,1817
M6475,DW379,279,1750
M6489,DW379,269,1647
M6593,DW379,280,1703
M6604,DW379,266,1591
M6711,DW379,248,1578
M6713,DW379,227,1324
R32G,DW379,271,1727
TW10_5G,DW379,272,1729
TW10_6G,DW379,272,1729
TW48-5G,DW379,272,1727
UTMB_10G,DW379,272,1729
DW381,DW380,288,1924
DW382,DW380,282,1823
DW383,DW380,292,1915
DW384,DW380,268,1676
DW385,DW380,289,1982
DW387,DW380,252,1412
DW388,DW380,297,1949
DW389,DW380,267,1765
DW390,DW380,270,1673
DW391,DW380,270,1690
DW392,DW380,263,1655
DW395,DW380,258,1163
DW396,DW380,219,1286
DW397,DW380,260,1659
DW398,DW380,242,1575
DW401,DW380,251,1669
DW402,DW380,281,1834
DW405,DW380,198,1210
DW409,DW380,302,1592
DW410,DW380,266,1516
DW413,DW380,269,1622
DW414,DW380,238,1611
DW415,DW380,256,1534
DW418,DW380,279,1802
DW420,DW380,277,1770
DW423,DW380,285,1776
DW425,DW380,264,1620
DW427,DW380,265,1633
DW428,DW380,39,140
DW429,DW380,242,1603
DW430,DW380,289,1898
DW432,DW380,268,1799
DW433,DW380,296,1997
DW434,DW380,290,2000
DW435,DW380,287,1881
DW436,DW380,242,1563
DW438,DW380,270,1700
DW439,DW380,289,1887
DW441,DW380,300,2074
DW442,DW380,290,1980
DW443,DW380,219,1252
DW444,DW380,272,1689
DW446,DW380,211,1296
DW448,DW380,256,1615
DW449,DW380,220,1366
DW450,DW380,296,1846
DW451,DW380,270,1644
DW452,DW380,283,1745
DW454,DW380,277,1827
DW456,DW380,277,1796
DW458,DW380,290,1913
DW460,DW380,204,1247
DW462,DW380,265,1711
DW463,DW380,253,1711
DW464,DW380,209,1308
DW481,DW380,276,1770
DW482,DW380,302,2058
DW483,DW380,275,1973
DW484,DW380,260,1701
DW485,DW380,263,1636
DW486,DW380,109,491
DW487,DW380,220,1694
DW488,DW380,290,1905
DW489,DW380,312,1963
M2282,DW380,279,1866
M2300,DW380,270,1825
M2321,DW380,283,1742
M2341,DW380,272,1748
M30,DW380,263,1750
M6090,DW380,280,1833
M6151,DW380,280,1797
M6257,DW380,276,1815
M6270,DW380,287,1853
M6280,DW380,302,1951
M6282,DW380,260,1807
M6283,DW380,254,1703
M6284,DW380,285,1831
M6285,DW380,261,1719
M6286,DW380,267,1688
M6303,DW380,280,1831
M6312,DW380,278,1842
M6320,DW380,280,2015
M6327,DW380,278,1826
M6328,DW380,290,1892
M6475,DW380,271,1767
M6489,DW380,257,1680
M6593,DW380,274,1723
M6604,DW380,255,1645
M6711,DW380,241,1617
M6713,DW380,213,1313
R32G,DW380,263,1798
TW10_5G,DW380,264,1806
TW10_6G,DW380,264,1800
TW48-5G,DW380,264,1797
UTMB_10G,DW380,264,1799
DW382,DW381,254,1554
DW383,DW381,183,1061
DW384,DW381,290,1974
DW385,DW381,55,157
DW387,DW381,296,2005
DW388,DW381,164,797
DW389,DW381,274,1765
DW390,DW381,293,1992
DW391,DW381,293,1993
DW392,DW381,292,1954
DW395,DW381,192,413
DW396,DW381,304,2107
DW397,DW381,286,1955
DW398,DW381,285,1932
DW401,DW381,265,1976
DW402,DW381,247,1481
DW405,DW381,286,1939
DW409,DW381,232,1247
DW410,DW381,286,1742
DW413,DW381,292,1914
DW414,DW381,263,1886
DW415,DW381,285,2024
DW418,DW381,285,1973
DW420,DW381,236,1186
DW423,DW381,253,1370
DW425,DW381,286,1917
DW427,DW381,289,1980
DW428,DW381,299,1977
DW429,DW381,282,1951
DW430,DW381,242,1315
DW432,DW381,224,1459
DW433,DW381,252,1662
DW434,DW381,51,165
DW435,DW381,150,752
DW436,DW381,284,1918
DW438,DW381,283,1973
DW439,DW381,56,154
DW441,DW381,244,1589
DW442,DW381,52,170
DW443,DW381,289,1946
DW444,DW381,294,1980
DW446,DW381,302,2091
DW448,DW381,284,1997
DW449,DW381,272,1773
DW450,DW381,225,1362
DW451,DW381,293,1937
DW452,DW381,243,1592
DW454,DW381,242,1495
DW456,DW381,285,1972
DW458,DW381,247,1308
DW460,DW381,290,2052
DW462,DW381,282,1975
DW463,DW381,288,2058
DW464,DW381,262,1746
DW481,DW381,250,1516
DW482,DW381,244,1577
DW483,DW381,50,159
DW484,DW381,286,1974
DW485,DW381,285,1930
DW486,DW381,299,1946
DW487,DW381,243,1978
DW488,DW381,267,1797
DW489,DW381,247,1504
M2282,DW381,138,793
M2300,DW381,133,730
M2321,DW381,209,1140
M2341,DW381,165,1028
M30,DW381,117,639
M6090,DW381,140,704
M6151,DW381,140,675
M6257,DW381,198,1247
M6270,DW381,148,773
M6280,DW381,273,1695
M6282,DW381,292,2151
M6283,DW381,286,2173
M6284,DW381,133,736
M6285,DW381,218,1439
M6286,DW381,265,1884
M6303,DW381,152,872
M6312,DW381,140,703
M6320,DW381,213,1383
M6327,DW381,128,695
M6328,DW381,150,758
M6475,DW381,209,1339
M6489,DW381,279,1952
M6593,DW381,188,1107
M6604,DW381,227,1668
M6711,DW381,277,1969
M6713,DW381,302,2156
R32G,DW381,111,668
TW10_5G,DW381,111,672
TW10_6G,DW381,111,670
TW48-5G,DW381,111,670
UTMB_10G,DW381,111,668
DW383,DW382,273,1572
DW384,DW382,269,1581
DW385,DW382,260,1617
DW387,DW382,303,1868
DW388,DW382,258,1469
DW389,DW382,255,1507
DW390,DW382,266,1573
DW391,DW382,266,1574
DW392,DW382,269,1531
DW395,DW382,227,887
DW396,DW382,300,2037
DW397,DW382,264,1548
DW398,DW382,276,1675
DW401,DW382,248,1595
DW402,DW382,278,1716
DW405,DW382,279,1914
DW409,DW382,269,1399
DW410,DW382,260,1422
DW413,DW382,267,1513
DW414,DW382,234,1504
DW415,DW382,275,1711
DW418,DW382,265,1578
DW420,DW382,263,1534
DW423,DW382,279,1670
DW425,DW382,263,1530
DW427,DW382,265,1558
DW428,DW382,292,1861
DW429,DW382,274,1694
DW430,DW382,271,1668
DW432,DW382,264,1643
DW433,DW382,282,1642
DW434,DW382,257,1608
DW435,DW382,250,1533
DW436,DW382,275,1673
DW438,DW382,268,1564
DW439,DW382,260,1525
DW441,DW382,281,1750
DW442,DW382,259,1606
DW443,DW382,300,1947
DW444,DW382,269,1581
DW446,DW382,301,2035
DW448,DW382,259,1565
DW449,DW382,295,1853
DW450,DW382,266,1622
DW451,DW382,266,1528
DW452,DW382,272,1723
DW454,DW382,274,1734
DW456,DW382,264,1594
DW458,DW382,275,1660
DW460,DW382,291,2002
DW462,DW382,263,1561
DW463,DW382,257,1587
DW464,DW382,285,1830
DW481,DW382,11,44
DW482,DW382,280,1752
DW483,DW382,245,1591
DW484,DW382,260,1575
DW485,DW382,263,1520
DW486,DW382,288,1871
DW487,DW382,217,1527
DW488,DW382,285,1797
DW489,DW382,283,1658
M2282,DW382,247,1556
M2300,DW382,239,1486
M2321,DW382,263,1554
M2341,DW382,245,1598
M30,DW382,229,1430
M6090,DW382,244,1474
M6151,DW382,244,1468
M6257,DW382,256,1585
M6270,DW382,246,1537
M6280,DW382,291,2047
M6282,DW382,278,1880
M6283,DW382,287,1804
M6284,DW382,238,1530
M6285,DW382,256,1658
M6286,DW382,283,1930
M6303,DW382,251,1527
M6312,DW382,242,1486
M6320,DW382,273,1854
M6327,DW382,236,1480
M6328,DW382,258,1572
M6475,DW382,257,1664
M6489,DW382,258,1565
M6593,DW382,248,1533
M6604,DW382,254,1830
M6711,DW382,266,1704
M6713,DW382,304,2132
R32G,DW382,227,1477
TW10_5G,DW382,228,1479
TW10_6G,DW382,229,1475
TW48-5G,DW382,228,1473
UTMB_10G,DW382,228,1473
DW384,DW383,294,1907
DW385,DW383,190,1134
DW387,DW383,304,1955
DW388,DW383,204,1119
DW389,DW383,292,1827
DW390,DW383,296,1949
DW391,DW383,296,1954
DW392,DW383,294,1908
DW395,DW383,215,637
DW396,DW383,303,2130
DW397,DW383,288,1928
DW398,DW383,293,1994
DW401,DW383,268,1915
DW402,DW383,257,1550
DW405,DW383,287,1956
DW409,DW383,254,1241
DW410,DW383,286,1722
DW413,DW383,293,1890
DW414,DW383,267,1850
DW415,DW383,287,1929
DW418,DW383,290,1931
DW420,DW383,243,1268
DW423,DW383,270,1492
DW425,DW383,286,1871
DW427,DW383,292,1897
DW428,DW383,301,1972
DW429,DW383,292,2027
DW430,DW383,249,1419
DW432,DW383,235,1430
DW433,DW383,191,1066
DW434,DW383,184,1121
DW435,DW383,203,1093
DW436,DW383,293,1976
DW438,DW383,291,1925
DW439,DW383,189,1063
DW441,DW383,178,989
DW442,DW383,184,1082
DW443,DW383,290,1923
DW444,DW383,296,1937
DW446,DW383,302,2082
DW448,DW383,285,1864
DW449,DW383,269,1734
DW450,DW383,233,1317
DW451,DW383,296,1885
DW452,DW383,260,1722
DW454,DW383,253,1542
DW456,DW383,288,1945
DW458,DW383,251,1413
DW460,DW383,290,2076
DW462,DW383,288,1951
DW463,DW383,294,2031
DW464,DW383,263,1733
DW481,DW383,269,1537
DW482,DW383,179,976
DW483,DW383,178,1102
DW484,DW383,290,1928
DW485,DW383,290,1883
DW486,DW383,301,1911
DW487,DW383,247,1953
DW488,DW383,276,1702
DW489,DW383,176,884
M2282,DW383,186,1072
M2300,DW383,179,1047
M2321,DW383,237,1338
M2341,DW383,209,1302
M30,DW383,167,970
M6090,DW383,192,1025
M6151,DW383,192,984
M6257,DW383,225,1316
M6270,DW383,195,1095
M6280,DW383,292,1869
M6282,DW383,305,2166
M6283,DW383,287,2103
M6284,DW383,184,1064
M6285,DW383,231,1531
M6286,DW383,270,1841
M6303,DW383,203,1155
M6312,DW383,192,1051
M6320,DW383,215,1447
M6327,DW383,178,1046
M6328,DW383,197,1061
M6475,DW383,229,1267
M6489,DW383,282,1916
M6593,DW383,218,1274
M6604,DW383,247,1727
M6711,DW383,285,2054
M6713,DW383,302,2186
R32G,DW383,161,1006
TW10_5G,DW383,163,1006
TW10_6G,DW383,162,1008
TW48-5G,DW383,162,1006
UTMB_10G,DW383,162,1006
DW385,DW384,295,2030
DW387,DW384,264,1524
DW388,DW384,291,1923
DW389,DW384,234,1082
DW390,DW384,95,272
DW391,DW384,95,279
DW392,DW384,65,172
DW395,DW384,267,1289
DW396,DW384,288,1892
DW397,DW384,62,177
DW398,DW384,212,1058
DW401,DW384,69,211
DW402,DW384,313,2034
DW405,DW384,272,1783
DW409,DW384,287,1612
DW410,DW384,88,266
DW413,DW384,99,288
DW414,DW384,94,263
DW415,DW384,180,1057
DW418,DW384,114,396
DW420,DW384,294,1901
DW423,DW384,316,2086
DW425,DW384,64,155
DW427,DW384,88,255
DW428,DW384,277,1712
DW429,DW384,207,1046
DW430,DW384,300,2069
DW432,DW384,281,1911
DW433,DW384,297,1894
DW434,DW384,291,2051
DW435,DW384,293,1889
DW436,DW384,211,1045
DW438,DW384,73,217
DW439,DW384,294,1938
DW441,DW384,303,2112
DW442,DW384,291,2031
DW443,DW384,289,1824
DW444,DW384,96,292
DW446,DW384,290,1849
DW448,DW384,115,446
DW449,DW384,276,1761
DW450,DW384,290,1870
DW451,DW384,95,278
DW452,DW384,289,1794
DW454,DW384,310,2054
DW456,DW384,111,399
DW458,DW384,308,2063
DW460,DW384,278,1833
DW462,DW384,67,198
DW463,DW384,107,522
DW464,DW384,268,1742
DW481,DW384,264,1538
DW482,DW384,305,2104
DW483,DW384,275,2009
DW484,DW384,87,270
DW485,DW384,86,240
DW486,DW384,283,1653
DW487,DW384,97,453
DW488,DW384,279,1835
DW489,DW384,302,1905
M2282,DW384,288,1866
M2300,DW384,285,1902
M2321,DW384,286,1827
M2341,DW384,283,1946
M30,DW384,274,1835
M6090,DW384,281,1870
M6151,DW384,281,1861
M6257,DW384,279,1901
M6270,DW384,287,1933
M6280,DW384,307,2055
M6282,DW384,209,1310
M6283,DW384,253,1502
M6284,DW384,282,1894
M6285,DW384,288,1976
M6286,DW384,282,1908
M6303,DW384,294,1971
M6312,DW384,281,1913
M6320,DW384,297,2064
M6327,DW384,279,1886
M6328,DW384,299,1978
M6475,DW384,276,1881
M6489,DW384,48,138
M6593,DW384,275,1799
M6604,DW384,282,1962
M6711,DW384,203,1100
M6713,DW384,287,1916
R32G,DW384,270,1864
TW10_5G,DW384,271,1866
TW10_6G,DW384,271,1866
TW48-5G,DW384,271,1864
UTMB_10G,DW384,271,1862
DW387,DW385,302,2071
DW388,DW385,167,871
DW389,DW385,273,1818
DW390,DW385,296,2031
DW391,DW385,296,2059
DW392,DW385,296,2004
DW395,DW385,194,452
DW396,DW385,308,2165
DW397,DW385,290,2018
DW398,DW385,292,2009
DW401,DW385,270,2027
DW402,DW385,250,1505
DW405,DW385,287,1975
DW409,DW385,238,1270
DW410,DW385,291,1783
DW413,DW385,295,1954
DW414,DW385,266,1952
DW415,DW385,289,2085
DW418,DW385,287,2016
DW420,DW385,241,1223
DW423,DW385,260,1409
DW425,DW385,288,1958
DW427,DW385,292,2026
DW428,DW385,301,2024
DW429,DW385,290,2026
DW430,DW385,249,1384
DW432,DW385,225,1527
DW433,DW385,251,1720
DW434,DW385,46,139
DW435,DW385,154,822
DW436,DW385,291,1987
DW438,DW385,288,2004
DW439,DW385,1,2
DW441,DW385,240,1660
DW442,DW385,45,151
DW443,DW385,292,2021
DW444,DW385,297,2049
DW446,DW385,303,2153
DW448,DW385,283,2039
DW449,DW385,276,1841
DW450,DW385,229,1416
DW451,DW385,296,1981
DW452,DW385,249,1627
DW454,DW385,246,1548
DW456,DW385,287,2025
DW458,DW385,253,1355
DW460,DW385,294,2096
DW462,DW385,285,2020
DW463,DW385,291,2121
DW464,DW385,267,1838
DW481,DW385,256,1566
DW482,DW385,241,1649
DW483,DW385,39,108
DW484,DW385,287,2026
DW485,DW385,288,1976
DW486,DW385,302,2001
DW487,DW385,246,2040
DW488,DW385,274,1851
DW489,DW385,246,1552
M2282,DW385,144,892
M2300,DW385,140,806
M2321,DW385,213,1235
M2341,DW385,174,1068
M30,DW385,124,722
M6090,DW385,145,764
M6151,DW385,145,748
M6257,DW385,201,1307
M6270,DW385,153,841
M6280,DW385,274,1787
M6282,DW385,296,2201
M6283,DW385,284,2238
M6284,DW385,142,829
M6285,DW385,225,1497
M6286,DW385,269,1951
M6303,DW385,157,936
M6312,DW385,144,788
M6320,DW385,213,1462
M6327,DW385,139,750
M6328,DW385,156,833
M6475,DW385,213,1421
M6489,DW385,284,2043
M6593,DW385,192,1167
M6604,DW385,232,1721
M6711,DW385,284,2058
M6713,DW385,306,2209
R32G,DW385,119,774
TW10_5G,DW385,120,777
TW10_6G,DW385,119,776
TW48-5G,DW385,119,772
UTMB_10G,DW385,119,774
DW388,DW387,298,1963
DW389,DW387,297,1762
DW390,DW387,265,1539
DW391,DW387,265,1553
DW392,DW387,264,1519
DW395,DW387,285,1330
DW396,DW387,201,1032
DW397,DW387,260,1527
DW398,DW387,261,1623
DW401,DW387,257,1540
DW402,DW387,313,2022
DW405,DW387,192,979
DW409,DW387,313,1852
DW410,DW387,259,1398
DW413,DW387,267,1500
DW414,DW387,243,1479
DW415,DW387,242,1356
DW418,DW387,288,1659
DW420,DW387,302,1877
DW423,DW387,309,1923
DW425,DW387,266,1488
DW427,DW387,266,1494
DW428,DW387,262,1473
DW429,DW387,262,1640
DW430,DW387,315,2039
DW432,DW387,295,2052
DW433,DW387,303,2010
DW434,DW387,297,2065
DW435,DW387,301,1978
DW436,DW387,261,1592
DW438,DW387,267,1542
DW439,DW387,302,1992
DW441,DW387,315,2108
DW442,DW387,297,2055
DW443,DW387,238,1317
DW444,DW387,269,1542
DW446,DW387,209,1136
DW448,DW387,252,1457
DW449,DW387,247,1456
DW450,DW387,303,1955
DW451,DW387,265,1512
DW452,DW387,288,1848
DW454,DW387,305,2047
DW456,DW387,286,1666
DW458,DW387,315,2044
DW460,DW387,192,1011
DW462,DW387,264,1574
DW463,DW387,259,1570
DW464,DW387,234,1435
DW481,DW387,299,1826
DW482,DW387,313,2093
DW483,DW387,280,2030
DW484,DW387,260,1527
DW485,DW387,262,1491
DW486,DW387,250,1372
DW487,DW387,227,1566
DW488,DW387,293,1913
DW489,DW387,318,2094
M2282,DW387,297,1961
M2300,DW387,287,1930
M2321,DW387,296,1994
M2341,DW387,289,1891
M30,DW387,281,1879
M6090,DW387,295,1965
M6151,DW387,295,1889
M6257,DW387,296,1942
M6270,DW387,295,1980
M6280,DW387,294,1958
M6282,DW387,236,1470
M6283,DW387,271,1751
M6284,DW387,296,1970
M6285,DW387,300,2070
M6286,DW387,270,1725
M6303,DW387,302,1984
M6312,DW387,295,1971
M6320,DW387,300,2077
M6327,DW387,287,1952
M6328,DW387,308,1998
M6475,DW387,293,2044
M6489,DW387,260,1552
M6593,DW387,295,1914
M6604,DW387,284,1807
M6711,DW387,256,1654
M6713,DW387,202,1068
R32G,DW387,281,1904
TW10_5G,DW387,282,1912
TW10_6G,DW387,282,1906
TW48-5G,DW387,282,1899
UTMB_10G,DW387,282,1904
DW389,DW388,282,1787
DW390,DW388,288,1950
DW391,DW388,288,1963
DW392,DW388,290,1898
DW395,DW388,189,150
DW396,DW388,311,2186
DW397,DW388,284,1922
DW398,DW388,299,1971
DW401,DW388,263,1901
DW402,DW388,251,1515
DW405,DW388,291,1985
DW409,DW388,240,1301
DW410,DW388,280,1694
DW413,DW388,287,1884
DW414,DW388,257,1829
DW415,DW388,286,2003
DW418,DW388,282,1899
DW420,DW388,245,1216
DW423,DW388,256,1422
DW425,DW388,285,1850
DW427,DW388,287,1920
DW428,DW388,304,1937
DW429,DW388,298,2013
DW430,DW388,252,1381
DW432,DW388,229,1316
DW433,DW388,254,1652
DW434,DW388,164,894
DW435,DW388,170,836
DW436,DW388,298,1967
DW438,DW388,280,1907
DW439,DW388,166,796
DW441,DW388,249,1628
DW442,DW388,164,852
DW443,DW388,297,2022
DW444,DW388,289,1952
DW446,DW388,307,2170
DW448,DW388,286,1934
DW449,DW388,282,1834
DW450,DW388,224,1307
DW451,DW388,288,1901
DW452,DW388,243,1554
DW454,DW388,247,1523
DW456,DW388,281,1912
DW458,DW388,255,1383
DW460,DW388,305,2152
DW462,DW388,279,1929
DW463,DW388,288,1959
DW464,DW388,276,1816
DW481,DW388,253,1417
DW482,DW388,249,1613
DW483,DW388,153,837
DW484,DW388,287,1955
DW485,DW388,288,1857
DW486,DW388,306,1970
DW487,DW388,242,1863
DW488,DW388,276,1824
DW489,DW388,252,1477
M2282,DW388,158,841
M2300,DW388,152,825
M2321,DW388,218,1199
M2341,DW388,185,1076
M30,DW388,138,728
M6090,DW388,160,800
M6151,DW388,160,781
M6257,DW388,204,1237
M6270,DW388,168,844
M6280,DW388,283,1686
M6282,DW388,281,1939
M6283,DW388,288,2051
M6284,DW388,154,811
M6285,DW388,225,1490
M6286,DW388,274,1898
M6303,DW388,170,964
M6312,DW388,161,835
M6320,DW388,223,1407
M6327,DW388,154,794
M6328,DW388,172,839
M6475,DW388,214,1258
M6489,DW388,283,1913
M6593,DW388,200,1175
M6604,DW388,236,1653
M6711,DW388,292,2039
M6713,DW388,311,2232
R32G,DW388,133,782
TW10_5G,DW388,135,791
TW10_6G,DW388,134,786
TW48-5G,DW388,134,782
UTMB_10G,DW388,134,784
DW390,DW389,231,1099
DW391,DW389,231,1110
DW392,DW389,230,1075
DW395,DW389,246,1104
DW396,DW389,300,1965
DW397,DW389,227,1078
DW398,DW389,221,1052
DW401,DW389,222,1088
DW402,DW389,284,1904
DW405,DW389,277,1822
DW409,DW389,280,1494
DW410,DW389,228,992
DW413,DW389,230,1075
DW414,DW389,208,1042
DW415,DW389,244,1380
DW418,DW389,233,1156
DW420,DW389,276,1726
DW423,DW389,290,1886
DW425,DW389,231,1040
